id,accident_risk
601390,0.307
601391,0.622
601392,0.519
601393,0.127
601394,0.345
601395,0.638
601396,0.326
601397,0.203
601398,0.36
601399,0.083
601400,0.345
601401,0.178
601402,0.57
601403,0.34
601404,0.34
601405,0.283
601406,0.376
601407,0.134
601408,0.271
601409,0.136
601410,0.376
601411,0.276
601412,0.359
601413,0.431
601414,0.728
601415,0.513
601416,0.029
601417,0.167
601418,0.403
601419,0.418
601420,0.714
601421,0.263
601422,0.386
601423,0.651
601424,0.532
601425,0.353
601426,0.188
601427,0.211
601428,0.225
601429,0.32
601430,0.294
601431,0.468
601432,0.626
601433,0.36
601434,0.449
601435,0.219
601436,0.446
601437,0.47
601438,0.268
601439,0.469
601440,0.421
601441,0.313
601442,0.257
601443,0.281
601444,0.276
601445,0.388
601446,0.284
601447,0.29
601448,0.45
601449,0.068
601450,0.247
601451,0.459
601452,0.479
601453,0.662
601454,0.416
601455,0.43
601456,0.124
601457,0.241
601458,0.214
601459,0.476
601460,0.164
601461,0.406
601462,0.313
601463,0.392
601464,0.265
601465,0.608
601466,0.569
601467,0.443
601468,0.416
601469,0.294
601470,0.614
601471,0.509
601472,0.444
601473,0.39
601474,0.375
601475,0.453
601476,0.316
601477,0.309
601478,0.055
601479,0.489
601480,0.219
601481,0.359
601482,0.466
601483,0.229
601484,0.559
601485,0.33
601486,0.474
601487,0.339
601488,0.491
601489,0.343
601490,0.034
601491,0.184
601492,0.458
601493,0.423
601494,0.699
601495,0.394
601496,0.488
601497,0.455
601498,0.277
601499,0.51
601500,0.386
601501,0.138
601502,0.403
601503,0.213
601504,0.193
601505,0.597
601506,0.35
601507,0.517
601508,0.196
601509,0.19
601510,0.103
601511,0.203
601512,0.512
601513,0.347
601514,0.345
601515,0.201
601516,0.252
601517,0.365
601518,0.209
601519,0.242
601520,-0.045
601521,0.36
601522,0.411
601523,0.211
601524,0.498
601525,0.287
601526,0.439
601527,0.452
601528,0.366
601529,0.504
601530,0.196
601531,0.531
601532,0.706
601533,0.311
601534,0.199
601535,0.338
601536,0.575
601537,0.173
601538,0.275
601539,0.298
601540,0.318
601541,0.464
601542,0.207
601543,0.463
601544,0.341
601545,0.168
601546,0.258
601547,0.461
601548,0.209
601549,0.352
601550,0.418
601551,0.496
601552,0.462
601553,0.614
601554,0.063
601555,0.367
601556,0.474
601557,0.432
601558,0.191
601559,0.228
601560,0.169
601561,0.388
601562,0.345
601563,0.233
601564,0.24
601565,0.445
601566,0.224
601567,0.238
601568,0.461
601569,0.319
601570,0.245
601571,0.197
601572,0.366
601573,0.202
601574,0.745
601575,0.196
601576,0.111
601577,0.459
601578,0.421
601579,0.441
601580,0.231
601581,0.473
601582,0.277
601583,0.351
601584,0.469
601585,0.377
601586,0.451
601587,0.481
601588,0.293
601589,0.272
601590,0.598
601591,0.556
601592,0.344
601593,0.501
601594,0.613
601595,0.295
601596,0.252
601597,0.408
601598,0.449
601599,0.502
601600,0.359
601601,0.499
601602,0.405
601603,0.238
601604,0.28
601605,0.368
601606,0.353
601607,0.613
601608,0.377
601609,0.582
601610,0.592
601611,0.17
601612,0.485
601613,0.383
601614,0.553
601615,0.495
601616,0.23
601617,0.375
601618,0.34
601619,0.121
601620,0.439
601621,0.403
601622,0.393
601623,0.315
601624,0.26
601625,0.285
601626,0.54
601627,0.283
601628,0.315
601629,0.232
601630,0.272
601631,0.363
601632,0.234
601633,0.412
601634,0.181
601635,0.219
601636,0.174
601637,0.161
601638,0.503
601639,0.557
601640,0.313
601641,0.187
601642,0.621
601643,0.251
601644,0.441
601645,0.421
601646,0.23
601647,0.072
601648,0.378
601649,0.223
601650,0.356
601651,0.392
601652,0.286
601653,0.46
601654,0.461
601655,0.244
601656,0.184
601657,0.361
601658,0.083
601659,0.241
601660,0.435
601661,0.096
601662,0.695
601663,0.3
601664,0.362
601665,0.183
601666,0.375
601667,0.361
601668,0.426
601669,0.337
601670,0.32
601671,0.324
601672,0.154
601673,0.246
601674,0.426
601675,0.352
601676,0.478
601677,0.138
601678,0.34
601679,0.652
601680,0.583
601681,0.357
601682,0.398
601683,0.175
601684,0.167
601685,0.335
601686,-0.029
601687,0.306
601688,0.484
601689,0.467
601690,0.249
601691,0.356
601692,0.37
601693,0.36
601694,0.445
601695,0.402
601696,0.188
601697,0.307
601698,0.356
601699,0.036
601700,0.449
601701,0.383
601702,0.527
601703,0.475
601704,0.385
601705,0.201
601706,0.486
601707,0.147
601708,0.422
601709,0.335
601710,0.405
601711,0.247
601712,0.424
601713,0.414
601714,0.423
601715,0.389
601716,0.339
601717,0.295
601718,0.568
601719,0.672
601720,0.258
601721,0.455
601722,0.083
601723,0.161
601724,0.39
601725,0.388
601726,0.693
601727,0.111
601728,0.508
601729,0.306
601730,0.241
601731,-0.029
601732,0.432
601733,0.374
601734,0.397
601735,0.165
601736,0.478
601737,0.439
601738,0.342
601739,0.263
601740,0.362
601741,0.4
601742,0.322
601743,0.112
601744,0.348
601745,0.247
601746,0.285
601747,0.28
601748,0.279
601749,0.226
601750,0.436
601751,0.431
601752,0.322
601753,0.287
601754,0.129
601755,0.37
601756,0.205
601757,0.359
601758,0.4
601759,0.075
601760,0.413
601761,0.476
601762,0.614
601763,0.518
601764,0.363
601765,0.546
601766,0.449
601767,0.407
601768,0.296
601769,0.448
601770,0.314
601771,0.319
601772,0.459
601773,0.173
601774,0.354
601775,0.261
601776,0.298
601777,0.58
601778,0.128
601779,0.354
601780,0.207
601781,0.284
601782,0.317
601783,0.302
601784,0.449
601785,0.322
601786,0.6
601787,0.381
601788,0.412
601789,0.088
601790,0.114
601791,0.233
601792,0.197
601793,0.601
601794,0.448
601795,0.301
601796,0.379
601797,0.681
601798,0.353
601799,0.367
601800,0.541
601801,0.352
601802,0.626
601803,0.329
601804,0.544
601805,0.122
601806,0.25
601807,0.392
601808,0.2
601809,0.279
601810,0.514
601811,0.484
601812,0.521
601813,0.418
601814,0.277
601815,0.52
601816,0.528
601817,0.365
601818,0.149
601819,0.293
601820,0.361
601821,0.294
601822,0.457
601823,0.135
601824,0.295
601825,0.34
601826,0.381
601827,0.61
601828,0.446
601829,0.368
601830,0.474
601831,0.178
601832,0.349
601833,0.557
601834,0.391
601835,0.288
601836,0.151
601837,0.137
601838,0.531
601839,0.184
601840,0.302
601841,0.49
601842,0.434
601843,0.547
601844,0.182
601845,0.334
601846,0.413
601847,0.466
601848,0.123
601849,0.445
601850,0.47
601851,0.463
601852,0.348
601853,0.549
601854,0.349
601855,0.158
601856,0.229
601857,0.127
601858,0.531
601859,0.369
601860,0.32
601861,0.089
601862,0.3
601863,0.415
601864,0.372
601865,0.525
601866,0.333
601867,0.237
601868,0.415
601869,0.262
601870,0.158
601871,0.459
601872,0.37
601873,0.455
601874,0.511
601875,0.338
601876,0.156
601877,0.518
601878,0.704
601879,0.337
601880,0.248
601881,0.29
601882,0.485
601883,0.463
601884,0.447
601885,0.571
601886,0.178
601887,0.007
601888,0.328
601889,0.324
601890,0.671
601891,0.415
601892,0.65
601893,0.256
601894,0.339
601895,0.369
601896,0.454
601897,0.244
601898,0.397
601899,0.3
601900,0.233
601901,0.653
601902,0.37
601903,0.269
601904,0.286
601905,0.439
601906,0.285
601907,0.368
601908,0.326
601909,0.343
601910,0.366
601911,0.596
601912,0.337
601913,0.583
601914,0.29
601915,0.471
601916,0.328
601917,0.399
601918,0.517
601919,0.086
601920,0.258
601921,0.287
601922,0.374
601923,0.401
601924,0.196
601925,0.404
601926,0.441
601927,0.357
601928,0.232
601929,0.593
601930,0.472
601931,0.176
601932,0.476
601933,0.107
601934,0.28
601935,0.313
601936,0.312
601937,0.27
601938,0.533
601939,0.479
601940,0.281
601941,0.433
601942,0.264
601943,0.47
601944,0.386
601945,0.408
601946,0.45
601947,0.394
601948,0.477
601949,0.349
601950,0.181
601951,0.326
601952,0.463
601953,0.363
601954,0.347
601955,0.14
601956,0.314
601957,0.509
601958,0.324
601959,0.311
601960,0.313
601961,0.402
601962,0.194
601963,0.411
601964,0.372
601965,0.193
601966,0.372
601967,0.172
601968,0.412
601969,0.209
601970,0.269
601971,0.305
601972,0.095
601973,0.361
601974,0.232
601975,0.457
601976,0.494
601977,0.367
601978,0.389
601979,0.255
601980,0.486
601981,0.275
601982,0.392
601983,0.171
601984,0.056
601985,0.355
601986,0.258
601987,0.432
601988,0.422
601989,0.328
601990,0.302
601991,0.32
601992,0.502
601993,0.419
601994,0.391
601995,0.577
601996,0.072
601997,0.398
601998,0.318
601999,0.615
602000,0.532
602001,0.464
602002,0.515
602003,0.172
602004,0.189
602005,0.264
602006,0.261
602007,0.489
602008,0.312
602009,0.521
602010,0.096
602011,0.428
602012,0.514
602013,0.376
602014,0.194
602015,0.314
602016,0.361
602017,0.288
602018,0.343
602019,0.38
602020,0.499
602021,0.155
602022,0.309
602023,0.415
602024,0.185
602025,0.319
602026,0.206
602027,0.283
602028,0.264
602029,0.491
602030,0.349
602031,0.089
602032,0.321
602033,0.474
602034,0.266
602035,0.067
602036,0.627
602037,0.371
602038,0.213
602039,0.759
602040,0.211
602041,0.204
602042,0.649
602043,0.427
602044,0.394
602045,0.151
602046,0.277
602047,0.249
602048,0.438
602049,0.141
602050,0.284
602051,0.414
602052,0.28
602053,0.149
602054,0.097
602055,0.29
602056,0.114
602057,0.195
602058,0.148
602059,0.529
602060,0.266
602061,0.479
602062,0.259
602063,0.39
602064,0.387
602065,0.45
602066,0.481
602067,0.276
602068,0.581
602069,0.129
602070,0.143
602071,0.591
602072,0.5
602073,0.338
602074,0.571
602075,0.296
602076,0.576
602077,0.434
602078,0.206
602079,0.282
602080,0.488
602081,0.333
602082,0.103
602083,0.543
602084,0.459
602085,0.219
602086,0.473
602087,0.484
602088,0.604
602089,0.452
602090,0.345
602091,0.288
602092,0.2
602093,0.475
602094,0.393
602095,0.562
602096,0.044
602097,0.324
602098,0.375
602099,0.188
602100,0.261
602101,0.24
602102,0.454
602103,0.385
602104,0.371
602105,0.143
602106,0.181
602107,0.15
602108,0.526
602109,0.392
602110,0.348
602111,0.387
602112,0.525
602113,0.493
602114,0.391
602115,0.054
602116,0.427
602117,0.421
602118,0.33
602119,0.276
602120,0.197
602121,0.416
602122,0.235
602123,0.415
602124,0.389
602125,0.222
602126,0.263
602127,0.233
602128,0.349
602129,0.296
602130,0.151
602131,0.295
602132,0.49
602133,0.47
602134,0.249
602135,0.273
602136,0.37
602137,0.297
602138,0.402
602139,0.255
602140,0.319
602141,0.466
602142,0.268
602143,0.593
602144,0.377
602145,0.67
602146,0.559
602147,0.299
602148,0.272
602149,0.091
602150,0.267
602151,0.265
602152,0.503
602153,0.303
602154,0.469
602155,0.425
602156,0.319
602157,0.219
602158,0.318
602159,0.376
602160,0.278
602161,0.218
602162,0.362
602163,0.341
602164,0.409
602165,0.522
602166,0.355
602167,0.343
602168,0.424
602169,0.245
602170,0.465
602171,0.187
602172,0.13
602173,0.702
602174,0.557
602175,0.567
602176,0.167
602177,0.21
602178,0.461
602179,0.437
602180,0.695
602181,0.166
602182,0.673
602183,0.456
602184,0.461
602185,0.431
602186,0.026
602187,0.297
602188,0.373
602189,0.293
602190,0.478
602191,0.311
602192,0.099
602193,0.374
602194,0.245
602195,0.34
602196,0.314
602197,0.151
602198,0.31
602199,0.509
602200,0.427
602201,0.526
602202,0.304
602203,0.499
602204,0.313
602205,0.166
602206,0.329
602207,0.424
602208,0.313
602209,0.229
602210,0.514
602211,0.437
602212,0.462
602213,0.355
602214,0.289
602215,0.433
602216,0.172
602217,0.411
602218,0.191
602219,0.368
602220,0.465
602221,0.448
602222,0.404
602223,0.361
602224,0.387
602225,0.047
602226,0.524
602227,0.235
602228,0.55
602229,0.266
602230,0.285
602231,0.347
602232,0.646
602233,0.192
602234,0.27
602235,0.47
602236,0.52
602237,0.11
602238,0.225
602239,0.68
602240,0.354
602241,0.569
602242,0.518
602243,0.265
602244,0.286
602245,0.345
602246,0.114
602247,0.274
602248,0.259
602249,0.292
602250,0.121
602251,0.185
602252,0.472
602253,0.391
602254,0.776
602255,0.154
602256,0.324
602257,0.462
602258,0.327
602259,0.458
602260,0.319
602261,0.417
602262,0.458
602263,0.252
602264,0.204
602265,0.13
602266,0.43
602267,0.553
602268,0.19
602269,0.226
602270,0.162
602271,0.481
602272,0.381
602273,0.489
602274,0.366
602275,0.463
602276,0.134
602277,0.383
602278,0.218
602279,0.242
602280,0.479
602281,0.352
602282,0.141
602283,0.27
602284,0.482
602285,0.206
602286,0.275
602287,0.134
602288,0.494
602289,0.378
602290,0.294
602291,0.06
602292,0.336
602293,0.511
602294,0.733
602295,0.622
602296,0.707
602297,0.471
602298,0.151
602299,0.296
602300,0.384
602301,0.175
602302,0.372
602303,0.633
602304,0.401
602305,0.636
602306,0.191
602307,0.241
602308,0.369
602309,0.459
602310,0.429
602311,0.493
602312,0.578
602313,0.138
602314,0.363
602315,0.431
602316,0.381
602317,0.644
602318,0.211
602319,0.627
602320,0.312
602321,0.527
602322,0.225
602323,0.058
602324,0.686
602325,0.21
602326,0.388
602327,0.483
602328,0.327
602329,0.39
602330,0.26
602331,0.364
602332,0.099
602333,0.402
602334,0.37
602335,0.39
602336,0.215
602337,0.438
602338,0.444
602339,0.287
602340,0.34
602341,0.189
602342,0.591
602343,0.4
602344,0.646
602345,0.341
602346,0.362
602347,0.223
602348,0.148
602349,0.226
602350,0.265
602351,0.352
602352,0.298
602353,0.497
602354,0.691
602355,0.35
602356,0.44
602357,0.366
602358,0.329
602359,0.61
602360,0.198
602361,0.131
602362,0.266
602363,0.459
602364,0.122
602365,0.27
602366,0.525
602367,0.269
602368,0.575
602369,0.356
602370,0.089
602371,0.172
602372,0.393
602373,0.306
602374,0.126
602375,0.242
602376,0.465
602377,0.403
602378,0.358
602379,0.186
602380,0.286
602381,0.278
602382,0.576
602383,0.254
602384,0.203
602385,0.068
602386,0.494
602387,0.321
602388,0.453
602389,0.047
602390,0.605
602391,0.388
602392,0.128
602393,0.55
602394,0.494
602395,0.29
602396,0.474
602397,0.397
602398,0.22
602399,0.114
602400,0.424
602401,0.653
602402,0.411
602403,0.438
602404,0.476
602405,0.622
602406,0.192
602407,0.43
602408,0.38
602409,0.409
602410,0.5
602411,0.25
602412,0.086
602413,0.346
602414,0.182
602415,0.173
602416,0.657
602417,0.331
602418,0.421
602419,0.369
602420,0.394
602421,0.272
602422,0.533
602423,0.084
602424,0.431
602425,0.313
602426,0.113
602427,0.478
602428,0.241
602429,0.229
602430,0.373
602431,0.41
602432,0.367
602433,0.249
602434,0.589
602435,0.077
602436,0.56
602437,0.401
602438,0.423
602439,0.436
602440,0.756
602441,0.379
602442,0.165
602443,0.3
602444,0.419
602445,0.141
602446,0.668
602447,0.436
602448,0.345
602449,0.444
602450,0.765
602451,0.344
602452,0.394
602453,0.397
602454,0.301
602455,0.182
602456,0.312
602457,0.116
602458,0.131
602459,0.417
602460,0.391
602461,0.429
602462,0.191
602463,0.226
602464,0.247
602465,0.416
602466,0.304
602467,0.512
602468,0.434
602469,0.17
602470,0.344
602471,0.274
602472,0.69
602473,0.216
602474,0.402
602475,0.344
602476,0.383
602477,0.277
602478,0.342
602479,0.374
602480,0.425
602481,0.276
602482,0.185
602483,0.185
602484,0.513
602485,0.718
602486,0.409
602487,0.52
602488,0.341
602489,0.481
602490,0.546
602491,0.241
602492,0.14
602493,0.294
602494,0.319
602495,0.455
602496,0.337
602497,0.164
602498,0.019
602499,0.492
602500,0.351
602501,0.437
602502,0.42
602503,0.29
602504,0.085
602505,0.318
602506,0.333
602507,0.289
602508,0.207
602509,0.377
602510,0.255
602511,0.111
602512,0.531
602513,0.506
602514,0.456
602515,0.202
602516,0.417
602517,0.047
602518,0.116
602519,0.609
602520,0.241
602521,0.427
602522,0.419
602523,0.476
602524,0.243
602525,0.231
602526,0.26
602527,0.363
602528,0.163
602529,0.392
602530,0.483
602531,0.289
602532,0.225
602533,0.437
602534,0.237
602535,0.274
602536,0.538
602537,0.35
602538,0.151
602539,0.29
602540,0.471
602541,0.376
602542,0.533
602543,0.453
602544,0.31
602545,0.223
602546,0.385
602547,0.454
602548,0.376
602549,0.508
602550,0.403
602551,0.414
602552,0.254
602553,0.497
602554,0.514
602555,0.369
602556,0.718
602557,0.099
602558,0.621
602559,0.383
602560,0.46
602561,0.521
602562,0.512
602563,0.038
602564,0.185
602565,0.233
602566,0.433
602567,0.098
602568,0.707
602569,0.205
602570,0.364
602571,0.117
602572,0.324
602573,0.602
602574,0.185
602575,0.146
602576,0.149
602577,0.33
602578,0.311
602579,0.425
602580,0.054
602581,0.079
602582,0.513
602583,0.215
602584,0.398
602585,0.372
602586,0.299
602587,0.124
602588,0.558
602589,0.417
602590,0.406
602591,0.237
602592,0.146
602593,0.447
602594,0.253
602595,0.174
602596,0.455
602597,0.393
602598,0.417
602599,0.356
602600,0.396
602601,0.293
602602,0.342
602603,0.222
602604,0.409
602605,0.177
602606,0.415
602607,0.161
602608,0.16
602609,0.375
602610,0.331
602611,0.424
602612,0.512
602613,0.188
602614,0.279
602615,0.405
602616,0.331
602617,0.455
602618,0.38
602619,0.127
602620,0.354
602621,0.426
602622,0.785
602623,0.371
602624,0.251
602625,0.508
602626,0.347
602627,0.232
602628,0.042
602629,0.149
602630,0.299
602631,0.363
602632,0.384
602633,0.446
602634,0.304
602635,0.238
602636,0.204
602637,0.288
602638,0.523
602639,0.359
602640,0.475
602641,0.057
602642,0.113
602643,0.353
602644,0.423
602645,0.223
602646,0.246
602647,0.395
602648,0.288
602649,0.313
602650,0.493
602651,0.31
602652,0.623
602653,0.28
602654,0.534
602655,0.269
602656,0.295
602657,0.323
602658,0.518
602659,0.324
602660,0.165
602661,0.632
602662,0.39
602663,0.287
602664,0.338
602665,0.181
602666,0.288
602667,0.405
602668,0.576
602669,0.516
602670,0.438
602671,0.111
602672,0.211
602673,0.46
602674,0.192
602675,0.413
602676,0.164
602677,0.044
602678,0.273
602679,0.482
602680,0.345
602681,0.241
602682,0.249
602683,0.476
602684,0.183
602685,0.421
602686,0.311
602687,0.526
602688,0.247
602689,0.35
602690,0.169
602691,0.671
602692,0.223
602693,0.325
602694,0.59
602695,0.081
602696,0.564
602697,0.15
602698,0.538
602699,0.308
602700,0.509
602701,0.298
602702,0.394
602703,0.247
602704,0.262
602705,0.557
602706,0.402
602707,0.105
602708,0.061
602709,0.335
602710,0.471
602711,0.127
602712,0.323
602713,0.495
602714,0.262
602715,0.56
602716,0.352
602717,0.386
602718,0.283
602719,0.207
602720,0.503
602721,0.173
602722,0.389
602723,0.227
602724,0.268
602725,0.314
602726,0.447
602727,0.39
602728,0.395
602729,0.279
602730,0.514
602731,0.014
602732,0.34
602733,0.368
602734,0.558
602735,0.392
602736,0.354
602737,0.611
602738,0.685
602739,0.298
602740,0.283
602741,0.462
602742,0.341
602743,0.36
602744,0.078
602745,0.355
602746,0.178
602747,0.4
602748,0.398
602749,0.167
602750,0.416
602751,0.335
602752,0.411
602753,0.464
602754,0.286
602755,0.684
602756,0.143
602757,0.265
602758,0.233
602759,0.358
602760,0.296
602761,0.54
602762,0.284
602763,0.313
602764,0.22
602765,0.538
602766,0.465
602767,0.323
602768,0.528
602769,0.411
602770,0.419
602771,0.295
602772,0.154
602773,0.241
602774,0.272
602775,0.452
602776,0.363
602777,0.167
602778,0.337
602779,0.368
602780,0.362
602781,0.53
602782,0.445
602783,0.371
602784,0.266
602785,0.345
602786,0.285
602787,0.452
602788,0.434
602789,0.363
602790,0.374
602791,0.478
602792,0.338
602793,0.418
602794,0.499
602795,0.365
602796,0.429
602797,0.2
602798,0.39
602799,0.224
602800,0.321
602801,0.382
602802,0.446
602803,0.319
602804,0.312
602805,0.477
602806,0.315
602807,0.259
602808,0.167
602809,0.203
602810,0.278
602811,0.413
602812,0.054
602813,0.551
602814,0.22
602815,0.462
602816,0.317
602817,0.463
602818,0.234
602819,0.126
602820,0.479
602821,0.337
602822,0.469
602823,0.368
602824,0.238
602825,0.426
602826,0.071
602827,0.463
602828,0.168
602829,0.421
602830,0.187
602831,0.526
602832,0.752
602833,0.37
602834,0.241
602835,0.575
602836,0.184
602837,0.371
602838,0.122
602839,0.583
602840,0.59
602841,0.753
602842,0.121
602843,0.23
602844,0.058
602845,0.493
602846,0.468
602847,0.231
602848,0.116
602849,0.496
602850,0.132
602851,0.484
602852,0.41
602853,0.288
602854,0.297
602855,0.135
602856,0.453
602857,0.287
602858,0.266
602859,0.387
602860,0.22
602861,0.134
602862,0.019
602863,0.598
602864,0.448
602865,0.303
602866,0.214
602867,0.477
602868,0.183
602869,0.279
602870,0.471
602871,0.528
602872,0.189
602873,0.422
602874,0.295
602875,0.472
602876,0.576
602877,0.258
602878,0.552
602879,0.384
602880,0.303
602881,0.078
602882,0.33
602883,0.345
602884,0.537
602885,0.529
602886,0.092
602887,0.301
602888,0.484
602889,0.315
602890,0.151
602891,0.271
602892,0.115
602893,0.378
602894,0.187
602895,0.543
602896,0.193
602897,0.354
602898,0.309
602899,0.177
602900,0.036
602901,0.398
602902,0.133
602903,0.448
602904,0.365
602905,0.387
602906,0.381
602907,0.561
602908,0.422
602909,0.486
602910,0.569
602911,0.411
602912,0.497
602913,0.286
602914,0.264
602915,0.412
602916,0.277
602917,0.434
602918,0.326
602919,0.751
602920,0.239
602921,0.177
602922,0.407
602923,0.498
602924,0.219
602925,0.416
602926,0.572
602927,0.476
602928,0.448
602929,0.384
602930,0.36
602931,0.391
602932,0.353
602933,0.48
602934,0.408
602935,0.211
602936,0.53
602937,0.467
602938,0.169
602939,0.344
602940,0.257
602941,0.467
602942,0.011
602943,0.567
602944,0.298
602945,0.18
602946,0.452
602947,0.216
602948,0.422
602949,0.414
602950,0.362
602951,0.33
602952,0.613
602953,0.204
602954,0.457
602955,0.281
602956,0.148
602957,0.41
602958,0.328
602959,0.278
602960,0.283
602961,0.321
602962,0.345
602963,0.448
602964,0.464
602965,0.219
602966,0.37
602967,0.403
602968,0.43
602969,0.379
602970,0.098
602971,0.12
602972,0.399
602973,0.46
602974,0.285
602975,0.585
602976,0.556
602977,0.449
602978,0.522
602979,0.568
602980,0.37
602981,0.131
602982,0.197
602983,0.241
602984,0.105
602985,0.179
602986,0.313
602987,0.556
602988,0.229
602989,0.258
602990,0.292
602991,0.446
602992,0.458
602993,0.183
602994,0.547
602995,0.434
602996,0.443
602997,0.082
602998,0.443
602999,0.345
603000,0.323
603001,0.173
603002,0.445
603003,0.333
603004,0.388
603005,0.157
603006,0.29
603007,0.449
603008,0.496
603009,0.372
603010,0.649
603011,0.568
603012,0.334
603013,0.247
603014,0.259
603015,0.221
603016,0.714
603017,0.109
603018,0.252
603019,0.551
603020,0.562
603021,0.266
603022,0.405
603023,0.315
603024,0.17
603025,0.284
603026,0.12
603027,0.326
603028,0.346
603029,0.213
603030,0.31
603031,0.25
603032,0.271
603033,0.581
603034,0.119
603035,0.303
603036,0.265
603037,0.276
603038,0.274
603039,0.352
603040,0.54
603041,0.332
603042,0.361
603043,0.218
603044,0.498
603045,0.386
603046,0.169
603047,0.757
603048,0.361
603049,0.4
603050,0.389
603051,0.287
603052,0.455
603053,0.67
603054,0.126
603055,0.42
603056,0.461
603057,0.231
603058,0.358
603059,0.644
603060,0.295
603061,0.121
603062,0.19
603063,0.186
603064,0.42
603065,0.301
603066,0.361
603067,0.641
603068,0.217
603069,0.123
603070,0.107
603071,0.389
603072,0.436
603073,0.3
603074,0.301
603075,0.414
603076,0.33
603077,0.36
603078,0.47
603079,0.192
603080,0.186
603081,0.237
603082,0.32
603083,0.3
603084,0.422
603085,0.221
603086,0.715
603087,0.059
603088,0.333
603089,0.265
603090,0.369
603091,0.374
603092,0.531
603093,0.15
603094,0.328
603095,0.414
603096,0.37
603097,0.347
603098,0.179
603099,0.13
603100,0.435
603101,0.371
603102,0.293
603103,0.213
603104,0.657
603105,0.418
603106,0.384
603107,0.172
603108,0.434
603109,0.711
603110,0.174
603111,0.269
603112,0.306
603113,0.573
603114,0.707
603115,0.353
603116,0.451
603117,0.367
603118,0.141
603119,0.199
603120,0.567
603121,0.254
603122,0.276
603123,0.26
603124,0.382
603125,0.22
603126,0.236
603127,0.512
603128,0.405
603129,0.607
603130,0.35
603131,0.306
603132,0.737
603133,0.528
603134,0.539
603135,0.391
603136,0.411
603137,0.254
603138,0.211
603139,0.373
603140,0.416
603141,0.26
603142,0.252
603143,0.292
603144,0.346
603145,0.152
603146,0.394
603147,0.615
603148,0.255
603149,0.329
603150,0.383
603151,0.246
603152,0.344
603153,0.238
603154,0.302
603155,0.375
603156,0.611
603157,0.458
603158,0.425
603159,0.376
603160,0.29
603161,0.323
603162,0.163
603163,0.396
603164,0.358
603165,0.352
603166,0.575
603167,0.271
603168,0.573
603169,0.496
603170,0.35
603171,0.249
603172,0.272
603173,0.331
603174,0.375
603175,0.548
603176,0.245
603177,0.31
603178,0.729
603179,0.234
603180,0.474
603181,0.263
603182,0.409
603183,0.389
603184,0.55
603185,0.13
603186,0.415
603187,0.532
603188,0.423
603189,0.392
603190,0.234
603191,0.519
603192,0.309
603193,0.405
603194,0.331
603195,0.514
603196,0.323
603197,0.501
603198,0.57
603199,0.47
603200,0.357
603201,0.466
603202,0.349
603203,0.181
603204,0.359
603205,0.347
603206,0.65
603207,0.141
603208,0.28
603209,0.387
603210,0.508
603211,0.393
603212,0.225
603213,0.473
603214,0.559
603215,0.689
603216,0.348
603217,0.786
603218,0.375
603219,0.121
603220,0.414
603221,0.285
603222,0.514
603223,0.166
603224,0.5
603225,0.126
603226,0.228
603227,0.067
603228,0.469
603229,0.37
603230,0.175
603231,0.259
603232,0.07
603233,0.196
603234,0.289
603235,0.259
603236,0.678
603237,0.572
603238,0.329
603239,0.253
603240,0.38
603241,0.23
603242,0.178
603243,0.422
603244,0.506
603245,0.355
603246,0.601
603247,0.201
603248,0.219
603249,0.462
603250,0.286
603251,0.281
603252,0.305
603253,0.591
603254,0.357
603255,0.25
603256,0.552
603257,0.317
603258,0.302
603259,0.501
603260,0.581
603261,0.343
603262,0.363
603263,0.231
603264,0.519
603265,0.394
603266,0.142
603267,0.315
603268,0.31
603269,0.558
603270,0.4
603271,0.222
603272,0.417
603273,0.256
603274,0.392
603275,0.309
603276,0.146
603277,0.388
603278,0.598
603279,0.36
603280,0.179
603281,0.224
603282,0.548
603283,0.384
603284,0.331
603285,0.248
603286,0.118
603287,0.444
603288,0.443
603289,0.14
603290,0.581
603291,0.415
603292,0.146
603293,0.59
603294,0.386
603295,0.448
603296,0.432
603297,0.118
603298,0.481
603299,0.22
603300,0.254
603301,0.25
603302,0.219
603303,0.308
603304,0.319
603305,0.396
603306,0.594
603307,0.296
603308,0.405
603309,0.443
603310,0.216
603311,0.5
603312,0.306
603313,0.251
603314,0.184
603315,0.295
603316,0.622
603317,0.196
603318,0.375
603319,0.433
603320,0.329
603321,0.413
603322,0.392
603323,0.663
603324,0.483
603325,0.433
603326,0.496
603327,0.292
603328,0.475
603329,0.463
603330,0.266
603331,0.45
603332,0.336
603333,0.469
603334,0.393
603335,0.379
603336,0.512
603337,0.305
603338,0.246
603339,0.427
603340,0.464
603341,0.447
603342,0.285
603343,0.328
603344,0.35
603345,0.269
603346,0.221
603347,0.266
603348,0.261
603349,0.282
603350,0.439
603351,0.234
603352,0.319
603353,0.231
603354,0.292
603355,0.216
603356,0.427
603357,0.141
603358,0.372
603359,0.347
603360,0.408
603361,0.334
603362,0.128
603363,0.548
603364,0.233
603365,0.598
603366,0.405
603367,0.369
603368,0.144
603369,0.154
603370,0.179
603371,0.369
603372,0.226
603373,0.657
603374,0.347
603375,0.326
603376,0.328
603377,0.192
603378,0.479
603379,0.663
603380,0.18
603381,0.278
603382,0.173
603383,0.252
603384,0.452
603385,0.147
603386,0.384
603387,0.51
